name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/farnham/carconnect-uk-649662,"£16,500",79000,,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/yorkshire/leeds/vertu-leeds-land-rover-710981,"£12,744",66999,150,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/southwell/olive-motor-group-limited-10009127,"£13,295",69000,,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/dudley/aa-motor-group-ltd-10015441,"£12,900",,,Automatic,Diesel,3,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/london/precision-motor-group-10012917,"£17,995",31000,,Automatic,Petrol,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/somerset/bristol/bristol-car-centre-10022963,"£13,240",63050,,Manual,Petrol,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/harlow/essex-prestige-10001074,"£17,989",45000,,Automatic,Petrol,,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£12,490",80000,,Automatic,Petrol,,Coupe,ULEZ,2.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/buckinghamshire/aylesbury/adams-brothers-141592,"£14,995",65251,,Manual,Petrol,2,Coupe,ULEZ,2.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/worcestershire/birmingham/h-a-performance-limited-10022382,"£16,995",40000,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/newcastle-under-lyme/b-s-marson-and-sons-ltd-364214,"£9,995",76993,,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/wigan/phantom-motor-company-618902,"£16,490",38021,148,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/bury/cartrix-10028205,"£9,975",79000,148,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£14,000",83000,,Automatic,Diesel,3,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£9,000",140000,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW M2,https://www.autotrader.co.uk/dealers/essex/rochford/betterthanpartex-ltd-10020526,"£17,990",53000,322,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/wigan/phantom-motor-company-618902,"£13,490",89368,148,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£9,000",106957,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/northamptonshire/corby/kt-cars-limited-604210,"£7,795",126982,,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gwent/newport/leeway-motor-company-10011103,"£8,499",111529,,Manual,Diesel,4,Coupe,ULEZ,2.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/farnham/carconnect-uk-649662,"£13,744",59000,,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hampshire/winchester/phoenix-cars-169663,"£14,144",69733,,Manual,Petrol,2,Convertible,ULEZ,1.5L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/east-sussex/lewes/southern-car-sales-353879,"£16,500",27424,,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/greater-london/mitcham/z-t-trading-422379,"£14,499",44000,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/buckinghamshire/aylesbury/adams-brothers-141592,"£14,995",45810,,Manual,Diesel,3,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/surrey/croydon/approved-cars-croydon-10017212,"£11,950",65000,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£10,495",78000,,Manual,Petrol,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/buckinghamshire/slough/royal-berkshire-motors-10033671,"£11,444",108937,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/leicestershire/loughborough/parkland-motors-726245,"£14,995",70164,241,Manual,Petrol,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£12,990",55000,,Manual,Petrol,3,Convertible,ULEZ,1.5L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£14,990",59152,,Automatic,Diesel,3,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£14,950",69000,,Automatic,Petrol,4,Coupe,ULEZ,1.5L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/gillingham/top-gear-car-sales-14184,"£16,650",60000,,Automatic,Petrol,3,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£10,990",62754,,Manual,Diesel,5,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/normanton/elite-motors-136890,"£11,490",130000,,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/worcestershire/evesham/evesham-car-sales-10015386,"£18,648",38676,326,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/valentines-specialist-cars-ltd-10012544,"£14,795",57000,,Automatic,Diesel,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/surrey/woking/twelve-london-road-280787,"£19,649",44908,322,Automatic,Petrol,,Convertible,ULEZ,3.0L,2015 (65 reg)
BMW M235I,https://www.autotrader.co.uk/dealers/gwent/newport/evolve-motor-company-ltd-10011287,"£20,995",28000,322,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/norfolk/norwich/hammond-cars-norwich-10008985,"£14,250",45556,134,Manual,Petrol,2,Convertible,ULEZ,1.5L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/south-yorkshire/rotherham/ronz-motors-ltd-10017542,"£15,900",32950,190,Automatic,Diesel,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/north-lincolnshire/scunthorpe/eddie-wright-car-supermarket-9153,"£13,435",56112,190,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/epping/collective-cars-889433,"£19,990",15900,,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£15,000",72000,,Automatic,Petrol,5,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/north-yorkshire/catterick-garrison/car-city-uk-catterick-10034620,"£15,490",50557,188,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/avon/clevedon/oaklands-automotive-limited-17159,"£9,749",96000,,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/mid-glamorgan/bridgend/bav-motor-company-721879,"£10,495",88000,,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/stockport/ricardo-cars-ltd-10024581,"£13,490",85000,,Automatic,Diesel,,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cheshire/warrington/motormill-21977,"£12,999",59000,134,Manual,Petrol,,Convertible,ULEZ,1.5L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£14,300",52000,188,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/buckinghamshire/high-wycombe/sytner-high-wycombe-bmw-5214,"£22,000",21785,326,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/glamorgan/swansea/corner-park-swansea-29002,"£14,899",47104,181,Manual,Petrol,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gwent/newport/craig-abdie-autos-limited-10032665,"£8,750",115340,,Manual,Diesel,3,Coupe,ULEZ,2.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£15,495",62100,,Automatic,Petrol,3,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/warwickshire/stratford-upon-avon/the-tw-car-company-10017423,"£9,750",99000,,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/car-firm-peterborough-401481,"£13,450",50000,190,Manual,Diesel,3,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lincoln/south-hykeham/soper-bmw-1711785,"£11,995",83288,190,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£10,990",33000,,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (64 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/west-midlands/solihull/motorserv-uk-cars-722069,"£13,200",68000,188,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/washington/whitley-bay-motors-14127,"£13,490",50588,,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/warrington/select-motor-trading-148809,"£17,977",70000,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES COUPE,https://www.autotrader.co.uk/dealers/berkshire/reading/inchcape-reading-bmw-5286,"£19,875",35897,326,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£12,975",67000,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/merseyside/liverpool/wavertree-car-centre-limited-10245,"£13,295",43403,134,Manual,Petrol,,Convertible,ULEZ,1.5L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cheshire/stockport/fm3-heaviley-site-21119,"£14,750",45591,188,Automatic,Diesel,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£11,900",82350,,Manual,Petrol,2,Convertible,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/boldon-colliery/pilote-classics-ltd-10023926,"£19,000",25987,,Manual,Petrol,,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW M235I,https://www.autotrader.co.uk/dealers/northamptonshire/northampton/priceless-autos-61365,"£18,000",41700,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/staffordshire/newcastle/stone-wall-motors-ltd-10025055,"£14,695",34185,181,Manual,Petrol,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/altrincham/kentmere-motor-company-ltd-401393,"£16,350",44560,,Manual,Petrol,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/sytner-nottingham-bmw-5279,"£16,000",78000,184,Automatic,Petrol,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£10,000",57000,,Manual,Petrol,5,Coupe,ULEZ,1.5L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£14,499",30000,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£13,999",36700,,Manual,Petrol,,Convertible,ULEZ,1.5L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/preston/arnold-clark-motorstore-preston-123370,"£13,700",38948,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/south-shields/just-automotive-ltd-10033456,"£10,495",80288,,Manual,Petrol,2,Coupe,ULEZ,1.5L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/aim-motors-ltd-10019246,"£10,995",98900,134,Automatic,Petrol,,Coupe,ULEZ,1.5L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£22,849",14452,322,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/manchester/woodson-cars-limited-10003273,"£14,888",63000,188,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£16,560",55500,,Automatic,Diesel,3,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lincolnshire/lincoln/andrews-car-centre-13099,"£13,499",63627,190,Manual,Diesel,,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/staffordshire/stone/dave-fox-cars-13603,"£13,995",41267,188,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/berkshire/reading/sascron-car-supermarket-10509,"£18,389",35000,,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/t-w-automotive-10012144,"£17,000",77000,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW M2,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/baskeyfield-motors-11650,"£19,995",39840,322,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/mg-nottingham-limited-10010620,"£16,991",54420,181,Automatic,Petrol,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£18,550",43700,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£18,000",56000,,Automatic,Petrol,4,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/accrington/rs-performance-nw-ltd-759867,"£19,995",40600,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gloucestershire/gloucester/eagle-cars-commercials-limited-10026582,"£13,495",91450,,Automatic,Diesel,4,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/hindhead/group-1-hindhead-bmw-419535,"£18,950",33901,184,Automatic,Petrol,3,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/peterborough/yaxley/junction-17-cars-peterborough-294981,"£15,475",98017,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/glamorgan/swansea/fabian-motor-company-10001880,"£12,499",56000,,Manual,Diesel,4,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£9,550",65000,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/sytner-sheffield-bmw-2534,"£17,500",32260,190,Manual,Diesel,2,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/bolton/fish-motors-72549,"£16,490",27200,222,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£17,000",33000,,Automatic,Diesel,5,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northamptonshire/thrapston/gcs-cars-ltd-8868,"£18,995",39000,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/bolton/spirit-motor-company-limited-61661,"£14,495",88500,,Automatic,Diesel,3,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/cramag-3095,"£16,995",64000,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£16,700",38500,,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/county-durham/bishop-auckland/mjm-car-sales-10005607,"£15,950",66000,188,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/devon/newton-abbot/signature-cars-torbay-limited-10007626,"£16,800",38400,188,Manual,Diesel,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£18,950",37137,,Manual,Petrol,2,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW M2,https://www.autotrader.co.uk/dealers/cheshire/stockport/fm3-heaton-chapel-10027594,"£15,995",88977,,Manual,Petrol,,Convertible,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/north-yorkshire/harrogate/stratstone-bmw-harrogate-11277,"£20,490",32175,326,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/east-sussex/lewes/southern-car-sales-353879,"£17,300",48814,222,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/newbridge/car-deal-warehouse-superstore-newbridge-82879,"£11,995",38381,,Manual,Diesel,3,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/washington/whitley-bay-motors-14127,"£14,990",59577,,Automatic,Diesel,4,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/lytham-st-annes/auto-expert-10021519,"£19,450",38399,306,Automatic,Petrol,,Convertible,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/sytner-cardiff-bmw-12800,"£23,000",18059,306,Automatic,Petrol,,Convertible,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£12,900",51000,,Manual,Petrol,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£8,900",112000,,Automatic,Diesel,4,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£11,700",84000,,Automatic,Diesel,3,Coupe,ULEZ,2.0L,
BMW 2 Series,https://www.autotrader.co.uk/dealers/cumbria/kendal/simple-car-sales-ltd-10003045,"£16,350",80000,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/devon/brixham/gliddon-cars-10003788,"£21,495",15000,326,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/county-down/newtownards/auto-choice-1708341,"£20,785",33033,,Automatic,Petrol,4,Coupe,ULEZ,3.0L,
BMW 2 Series,https://www.autotrader.co.uk,"£18,200",74000,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£20,299",36047,,Automatic,Petrol,5,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/stratstone-bmw-leeds-536851,"£19,990",27000,306,Automatic,Petrol,4,Convertible,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cleveland/stockton-on-tees/woodcroft-motors-684878,"£9,495",95600,,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/shropshire/market-drayton/smithfield-motors-ltd-10024282,"£17,490",65490,,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/fife/dunfermline/orwell-motors-710,"£14,500",49777,188,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/sytner-cardiff-bmw-12800,"£23,500",4068,190,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£19,995",51800,,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2015 (64 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/perthshire/perth/grassicks-select-10028170,"£17,990",31113,,Manual,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/county-durham/crook/durham-motor-company-ltd-25507,"£14,990",44742,,Manual,Diesel,,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/angus/dundee/john-clark-mini-tayside-93784,"£15,000",72811,326,Manual,Petrol,,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/devon/plymouth/hyde-park-cars-ltd-677791,"£16,995",45500,,Manual,Petrol,2,Convertible,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/renfrewshire/glasgow/peter-vardy-carz-glasgow-753316,"£16,200",57676,,Automatic,Petrol,3,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lanarkshire/motherwell/arnold-clark-motorstore-motherwell-123366,"£12,000",75889,190,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hillington/glasgow/sr-motor-company-limited-10003380,"£10,090",87000,,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£22,000",41000,,Manual,Petrol,4,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/george-mackay-746,"£14,995",40000,,Manual,Petrol,,Convertible,ULEZ,1.5L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£13,499",83000,,Manual,Diesel,3,Convertible,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/renfrewshire/glasgow/carrera-specialist-cars-10001870,"£20,500",41000,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/yorkshire/leeds/autostrasse-13280,"£16,250",42000,,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£16,995",49050,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£17,975",55000,,Automatic,Petrol,4,Convertible,ULEZ,3.0L,
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-lothian/bathgate/sr-motors-armadale-10030476,"£13,990",76000,,Automatic,Diesel,,Coupe,ULEZ,2.0L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/rainham/bk-motors-10017597,"£7,999",103000,,Manual,Petrol,3,Coupe,ULEZ,1.5L,2015 (65 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/ampthill-motorhouse-10009072,"£10,995",60012,,Manual,Diesel,,Coupe,ULEZ,2.0L,2015 (15 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/coleman-car-sales-10032360,"£15,995",68000,,Automatic,Petrol,4,Coupe,ULEZ,3.0L,2015 (15 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/leicestershire/leicester/dr-motors-10002214,"£12,988",50000,148,Manual,Diesel,,Convertible,ULEZ,2.0L,2015 (65 reg)
